Spearman	Kendall	MutualInformation
0.54	0.47	1.79
0.01	0.02	2.89
-0.40	-0.40	1.61
0.31	0.10	2.56
0.20	0.16	3.26
0.75	0.62	1.95
0.32	0.14	1.95
0.02	0.00	2.08
0.60	0.41	2.71
-0.06	-0.03	2.56
0.10	0.07	3.22
0.48	0.30	2.48
0.26	0.20	1.79
-0.01	0.07	2.30
0.50	0.33	1.10
0.14	0.07	1.79
0.41	0.36	2.48
0.11	0.05	1.95
0.40	0.33	1.39
0.50	0.33	1.10
-0.25	-0.17	2.20
-0.14	-0.07	1.79
0.18	0.12	2.64
-0.33	-0.21	2.08
0.77	0.61	2.20
0.28	0.16	2.89
0.31	0.20	3.64
0.17	0.16	2.64
0.24	0.15	2.48
0.42	0.33	2.20
0.06	0.04	2.94
-0.27	-0.18	2.56
-0.15	-0.09	2.48
1.00	1.00	1.39
-0.80	-0.67	1.39
-0.01	-0.02	2.30
-0.40	-0.33	1.39
1.00	1.00	1.10
0.00	0.00	1.61
0.80	0.67	1.39
-0.10	-0.14	2.08
0.18	0.05	1.95
0.53	0.37	3.00
-0.10	-0.07	2.08
0.44	0.31	2.71
0.57	0.42	2.40
0.36	0.24	1.95
0.86	0.71	1.95
0.12	0.07	2.30
0.18	0.10	3.58
-0.02	0.00	2.08
0.75	0.64	2.40
1.00	1.00	1.10
1.00	1.00	1.10
1.00	1.00	0.69
0.40	0.33	1.39
-0.17	-0.11	2.20
-0.57	-0.33	1.95
0.20	0.00	1.39
-0.13	-0.15	2.48
-0.34	-0.23	2.56
0.18	0.12	3.30
-0.02	-0.05	2.40
0.50	0.33	1.10
0.49	0.30	2.48
0.54	0.29	2.30
0.20	0.00	1.39
-0.23	-0.17	2.77
-0.12	-0.14	2.08
1.00	1.00	1.10
0.32	0.22	3.18
0.53	0.33	2.48
0.00	0.00	1.61
-0.54	-0.33	1.79
0.18	0.11	2.89
0.05	0.00	2.08
0.45	0.28	2.71
0.29	0.24	1.95
0.20	0.14	2.71
0.81	0.64	2.08
0.00	-0.01	2.71
0.22	0.09	2.48
-1.00	-1.00	0.69
0.90	0.80	1.61
0.00	0.06	2.48
-0.50	-0.33	1.10
0.04	-0.05	1.95
0.80	0.67	1.39
0.74	0.53	3.00
0.70	0.60	1.61
-0.05	-0.06	2.20
0.48	0.29	2.08
0.30	0.20	3.40
1.00	1.00	0.69
-0.31	-0.21	2.08
-1.00	-1.00	0.69
0.00	0.00	1.39
-0.23	-0.22	2.20
0.50	0.33	1.10
0.40	0.33	1.39
0.60	0.40	1.61
-0.66	-0.60	1.79
0.14	0.05	1.95
0.11	0.14	1.95
0.08	0.05	3.40
-0.13	-0.06	2.20
0.50	0.33	1.10
1.00	1.00	1.10
1.00	1.00	0.69
0.18	0.16	2.30
0.09	0.20	1.79
0.63	0.50	2.20
0.48	0.37	2.77
0.18	0.16	2.30
0.14	0.14	2.08
0.33	0.21	2.08
0.37	0.07	1.79
-0.40	-0.33	2.20
0.36	0.21	2.08
0.30	0.20	1.61
0.68	0.52	1.95
-0.18	-0.14	2.64
0.40	0.33	1.39
1.00	1.00	1.10
0.42	0.24	2.40
0.31	0.19	2.64
0.31	0.21	2.08
-0.04	-0.03	2.56
0.57	0.33	1.95
-0.50	-0.33	1.10
-1.00	-1.00	0.69
0.54	0.47	1.79
0.70	0.60	1.61
0.14	0.14	2.64
-0.09	-0.07	2.77
1.00	1.00	1.10
-0.03	-0.07	1.79
0.20	0.20	1.61
1.00	1.00	1.61
0.75	0.62	1.95
0.28	0.19	2.83
0.15	0.08	3.26
-0.10	0.00	1.61
-0.02	-0.07	2.08
-0.11	-0.08	3.30
-0.35	-0.27	2.64
-0.15	-0.09	3.00
-0.19	-0.15	2.48
-0.07	-0.07	2.77
0.02	0.00	2.56
1.00	1.00	1.10
-0.18	-0.24	1.95
0.31	0.21	2.08
0.20	0.00	1.39
0.11	0.14	1.95
-0.07	-0.07	2.08
0.14	0.20	1.79
0.61	0.52	1.95
-0.12	-0.17	2.20
0.22	0.20	2.30
0.29	0.24	3.14
-0.14	-0.09	2.83
-0.40	-0.33	1.39
-0.10	-0.14	2.08
0.31	0.20	2.89
-0.29	-0.29	2.08
0.05	0.07	2.08
0.49	0.33	1.79
-0.54	-0.47	1.79
0.54	0.39	2.71
-0.30	-0.20	1.61
-0.60	-0.40	1.61
-0.11	-0.14	1.95
0.13	0.07	2.30
0.43	0.29	2.08
0.37	0.26	3.26
0.24	0.16	2.40
0.60	0.33	1.39
-1.00	-1.00	0.69
0.09	0.07	1.79
0.55	0.36	2.08
0.09	0.07	2.30
0.62	0.43	2.08
-1.00	-1.00	1.10
-0.02	0.06	2.20
0.20	0.20	1.61
0.60	0.40	1.61
0.56	0.43	2.64
0.19	0.16	2.40
-0.50	-0.33	1.10
0.40	0.33	1.39
0.33	0.07	2.30
0.12	0.07	2.71
0.08	0.09	3.18
0.05	0.03	2.94
0.26	0.19	3.53
0.35	0.29	2.89
0.17	0.12	3.37
0.14	0.11	2.89
0.27	0.19	2.83
0.42	0.34	2.64
0.62	0.48	2.48
-0.07	-0.11	2.20
0.40	0.33	1.39
0.30	0.16	2.40
0.70	0.60	1.61
0.60	0.33	1.39
-0.11	-0.14	1.95
0.25	0.14	1.95
0.28	0.19	2.64
1.00	1.00	0.69
-0.09	-0.20	1.79
-0.37	-0.33	1.79
-0.60	-0.40	1.61
-0.30	-0.16	2.64
-1.00	-1.00	0.69
0.77	0.60	1.79
0.24	0.07	2.08
0.40	0.28	2.20
0.46	0.33	1.95
0.37	0.24	2.40
-0.80	-0.67	1.39
-0.10	-0.06	2.94
-0.39	-0.29	2.30
0.50	0.33	1.10
0.00	0.00	2.08
0.04	0.14	1.95
0.40	0.33	1.39
-0.38	-0.25	3.43
0.03	-0.07	1.79
0.44	0.20	2.30
0.18	0.16	2.30
0.49	0.33	1.79
-0.21	-0.14	2.08
-0.43	-0.28	2.20
0.10	0.00	1.61
0.03	0.02	3.37
0.80	0.67	1.39
0.90	0.80	1.61
0.24	0.14	3.53
0.50	0.33	1.10
0.64	0.45	2.48
0.06	0.03	2.71
0.22	0.15	3.37
0.67	0.50	2.08
0.54	0.29	2.30
0.09	0.07	2.77
0.29	0.14	1.95
0.08	0.05	2.94
0.64	0.43	1.95
0.10	0.00	1.61
0.59	0.39	2.48
0.40	0.28	3.18
0.82	0.71	1.95
-1.00	-1.00	1.10
0.60	0.47	1.79
0.50	0.33	1.10
0.60	0.45	2.77
0.67	0.50	2.08
0.29	0.24	1.95
0.20	0.00	1.39
0.08	0.17	2.20
0.76	0.62	2.83
0.43	0.33	1.79
0.23	0.16	2.89
0.22	0.12	2.89
-0.50	-0.33	1.10
-0.22	-0.18	2.71
0.48	0.34	2.64
0.07	0.02	2.30
0.83	0.73	1.79
0.37	0.33	1.79
-0.46	-0.52	1.95
0.22	0.17	3.37
0.29	0.21	2.08
0.18	0.12	3.26
0.34	0.26	3.00
-0.20	-0.15	2.56
0.17	0.12	2.83
0.10	0.00	1.61
-0.20	0.00	1.39
0.50	0.36	2.08
0.48	0.32	2.64
-1.00	-1.00	0.69
-0.80	-0.60	1.61
-0.80	-0.67	1.39
-0.02	-0.00	3.26
0.15	0.09	3.52
-0.50	-0.33	1.10
0.55	0.30	2.48
0.30	0.16	2.40
0.35	0.24	2.83
0.39	0.23	2.56
0.40	0.33	1.39
-0.20	0.00	1.39
0.10	0.06	2.20
-0.11	-0.14	1.95
0.09	0.09	2.40
0.32	0.20	3.22
0.02	0.07	2.30
0.02	0.00	2.83
-0.05	-0.06	2.20
-0.13	-0.22	2.20
-0.07	-0.14	1.95
-0.32	-0.24	1.95
-0.28	-0.24	2.40
0.52	0.43	2.08
0.02	0.02	3.74
-0.22	-0.11	2.30
-0.29	-0.24	2.94
0.32	0.22	2.20
0.01	-0.02	3.00
0.26	0.20	1.79
-0.16	-0.11	2.89
-0.12	-0.02	2.30
0.38	0.33	2.20
0.24	0.15	3.22
-0.80	-0.67	1.39
0.31	0.22	3.14
0.77	0.60	1.79
0.50	0.33	1.10
0.43	0.28	2.71
-0.71	-0.60	1.79
0.40	0.33	1.39
0.35	0.22	2.20
-0.10	0.00	1.61
-0.43	-0.28	2.20
0.22	0.13	3.26
0.00	0.00	2.08
0.18	0.13	3.00
0.09	0.07	1.79
-0.31	-0.21	2.08
0.31	0.18	2.48
0.03	-0.07	1.79
1.00	1.00	1.10
-1.00	-1.00	0.69
0.70	0.60	1.61
0.30	0.20	1.61
0.10	0.05	3.18
0.60	0.47	1.79
0.26	0.20	1.79
0.81	0.67	2.48
0.36	0.33	1.95
-0.30	-0.22	2.89
0.50	0.33	1.10
0.80	0.60	1.61
0.40	0.33	1.39
0.50	0.33	1.10
-0.17	-0.21	2.08
0.12	0.08	3.61
0.34	0.24	2.40
0.45	0.33	2.30
1.00	1.00	0.69
-0.07	-0.05	2.77
-0.60	-0.44	2.20
0.90	0.80	1.61
0.49	0.33	1.79
0.77	0.61	2.20
-0.04	-0.05	1.95
0.12	0.07	2.08
0.18	0.06	2.20
-0.29	-0.24	1.95
1.00	1.00	0.69
0.80	0.67	1.39
0.05	0.00	3.00
0.24	0.19	2.64
0.00	0.05	1.95
0.80	0.67	1.39
0.40	0.33	1.39
-0.11	-0.07	2.71
0.20	0.20	1.61
0.23	0.22	2.20
0.42	0.31	2.40
-0.07	-0.03	2.71
0.47	0.30	2.48
0.71	0.57	2.08
0.26	0.16	2.40
-0.83	-0.73	1.79
0.10	0.11	2.20
0.19	0.14	2.08
1.00	1.00	0.69
0.10	0.05	2.71
0.31	0.21	3.09
0.61	0.43	1.95
0.63	0.50	2.20
-0.10	0.00	1.61
-0.43	-0.47	1.79
-0.07	-0.05	1.95
0.36	0.25	3.26
0.49	0.35	3.04
0.21	0.14	1.95
0.67	0.51	2.30
0.38	0.27	2.40
0.12	0.07	2.08
0.77	0.56	2.20
0.27	0.19	3.33
1.00	1.00	1.10
0.80	0.67	1.39
1.00	1.00	1.10
0.38	0.29	2.08
0.09	0.06	3.56
0.55	0.37	3.66
0.16	0.10	3.47
0.15	0.10	2.94
-0.07	-0.06	3.53
-0.03	0.07	1.79
0.32	0.28	2.20
0.90	0.80	1.61
0.22	0.13	3.30
-0.28	-0.21	2.64
0.14	0.07	1.79
0.32	0.29	2.30
-0.22	-0.17	3.04
-0.06	-0.06	2.48
0.41	0.29	3.04
-0.31	-0.20	2.89
-0.16	-0.08	2.94
-0.30	-0.20	2.30
0.54	0.42	2.48
0.37	0.28	2.71
-0.06	-0.04	3.18
0.21	0.15	3.37
-0.43	-0.47	1.79
-0.06	-0.03	3.22
0.16	0.13	2.77
-0.40	-0.33	1.39
0.00	-0.20	1.61
1.00	1.00	0.69
-0.50	-0.33	1.10
0.45	0.32	2.77
-0.52	-0.37	2.83
1.00	1.00	1.10
0.34	0.25	2.94
1.00	1.00	0.69
1.00	1.00	1.61
0.10	0.00	1.61
0.27	0.18	2.48
0.63	0.42	2.40
0.70	0.60	1.61
0.20	0.00	1.39
1.00	1.00	1.10
0.09	0.09	2.83
-0.15	-0.09	3.14
0.24	0.14	2.64
0.60	0.40	1.61
0.40	0.33	1.39
0.15	0.11	2.20
0.19	0.14	2.08
-0.40	-0.33	1.39
0.21	0.14	2.89
0.49	0.33	2.30
1.00	1.00	0.69
0.03	0.07	1.79
0.20	0.00	1.39
-0.40	-0.33	1.39
0.05	-0.07	2.08
0.40	0.33	1.39
1.00	1.00	1.10
-1.00	-1.00	0.69
0.31	0.22	2.25
0.16	0.12	3.76
0.35	0.22	2.20
0.03	-0.07	1.79
0.24	0.23	2.64
0.46	0.24	1.95
0.20	0.00	1.39
0.52	0.39	2.20
0.24	0.14	2.08
0.14	0.07	1.79
-0.18	-0.14	1.95
0.40	0.33	1.39
0.50	0.33	1.10
0.90	0.80	1.61
0.47	0.33	2.20
0.40	0.25	2.64
-0.26	-0.20	1.79
0.30	0.20	1.61
0.74	0.54	2.56
0.18	0.09	2.48
-0.50	-0.33	1.10
1.00	1.00	0.69
0.35	0.25	3.04
0.12	0.08	2.89
-0.27	-0.23	2.56
0.43	0.33	1.79
0.44	0.26	2.56
0.57	0.43	1.95
0.09	0.05	3.26
-0.30	-0.20	1.61
-0.32	-0.24	1.95
0.10	0.08	2.89
-0.04	-0.05	2.40
0.14	0.07	1.79
0.60	0.47	1.79
-0.31	-0.20	1.79
-0.05	0.00	2.08
0.06	0.02	3.00
-0.36	-0.16	2.40
0.38	0.24	2.30
-0.80	-0.67	1.39
0.19	0.15	2.56
0.71	0.52	1.95
-0.64	-0.43	2.08
0.54	0.33	1.79
-1.00	-1.00	1.10
-1.00	-1.00	0.69
-1.00	-1.00	0.69
0.02	-0.02	2.30
0.20	0.00	1.39
0.50	0.33	1.95
-1.00	-1.00	0.69
0.80	0.60	1.61
0.00	0.20	1.61
0.49	0.33	1.79
-0.80	-0.67	1.39
0.50	0.33	1.10
0.57	0.43	1.95
0.10	0.00	1.61
-0.07	-0.06	2.83
0.65	0.49	2.56
-0.40	-0.33	1.39
-0.40	-0.33	1.39
0.90	0.80	1.61
0.03	0.05	2.40
0.02	0.01	3.04
-0.25	-0.14	1.95
0.31	0.20	1.79
0.09	0.07	1.79
-0.26	-0.20	1.79
1.00	1.00	1.39
0.80	0.67	1.39
0.04	-0.05	1.95
1.00	1.00	0.69
0.43	0.33	1.95
-0.40	-0.33	1.39
0.80	0.67	1.39
0.70	0.60	1.61
0.63	0.49	2.83
-0.54	-0.33	1.79
0.89	0.73	1.79
0.10	0.00	1.61
0.25	0.24	1.95
-0.80	-0.67	1.39
0.12	0.08	2.56
0.60	0.47	1.79
0.20	0.07	1.79
-0.90	-0.80	1.61
-0.37	-0.33	1.79
0.31	0.29	2.08
-0.45	-0.29	2.30
0.43	0.29	2.08
0.77	0.60	1.79
0.27	0.17	2.20
0.10	0.00	1.61
1.00	1.00	0.69
0.36	0.24	1.95
0.58	0.43	2.94
-0.21	-0.14	2.08
0.50	0.40	1.61
0.80	0.67	1.39
-0.60	-0.33	1.39
0.40	0.33	1.39
-0.05	-0.07	2.08
0.50	0.33	1.10
-0.70	-0.60	1.61
0.50	0.33	1.10
-0.20	-0.20	1.61
0.50	0.33	1.10
-0.02	0.00	2.20
-0.10	-0.08	2.77
0.09	0.10	2.56
0.11	0.09	2.40
-0.29	-0.24	2.83
0.43	0.38	2.30
-0.24	-0.19	2.64
0.21	0.24	1.95
0.50	0.40	1.61
0.17	0.09	3.26
-0.04	0.01	2.83
0.00	0.00	2.77
0.04	0.02	3.14
0.36	0.23	3.09
0.40	0.33	1.39
0.48	0.36	2.08
0.31	0.29	2.08
0.44	0.23	2.77
0.15	0.11	2.89
0.37	0.07	1.79
0.20	0.20	1.61
0.02	0.06	2.20
1.00	1.00	0.69
0.00	0.02	3.04
0.42	0.33	2.20
0.76	0.57	2.08
0.80	0.67	1.39
-1.00	-1.00	1.10
0.50	0.33	1.10
-0.50	-0.33	1.10
0.24	0.29	2.08
0.30	0.20	2.71
0.54	0.47	1.79
0.50	0.33	1.10
0.17	0.13	3.33
-0.67	-0.56	2.20
-0.40	-0.33	2.20
0.33	0.23	2.77
0.18	0.14	1.95
-0.39	-0.30	2.71
0.09	0.07	3.37
1.00	1.00	1.39
0.60	0.40	1.61
-0.12	-0.03	2.56
-0.48	-0.33	2.20
-0.33	-0.28	2.71
-0.03	-0.02	2.77
-0.25	-0.24	1.95
1.00	1.00	1.39
-0.30	-0.20	1.61
0.28	0.24	2.40
0.80	0.67	1.39
-0.23	-0.17	2.20
-0.07	-0.05	1.95
0.16	0.07	2.30
0.40	0.33	1.39
0.21	0.14	2.08
0.50	0.37	3.09
0.29	0.24	2.48
0.30	0.24	2.40
-0.04	-0.05	1.95
0.42	0.28	3.04
0.20	0.16	2.40
0.38	0.29	2.08
0.10	0.00	1.61
0.48	0.39	2.89
-0.70	-0.60	1.61
0.09	0.07	3.37
0.37	0.30	3.04
0.04	-0.05	1.95
0.44	0.37	2.77
0.50	0.33	1.10
0.42	0.38	2.30
-0.86	-0.71	2.08
-1.00	-1.00	0.69
-0.50	-0.42	2.30
0.08	0.06	2.20
0.30	0.20	1.61
-0.48	-0.35	2.83
0.03	0.00	2.56
0.20	0.07	1.79
0.20	0.16	2.40
0.35	0.31	2.40
-1.00	-1.00	1.10
0.30	0.20	2.40
0.06	0.09	2.40
0.05	0.08	2.94
-0.03	-0.05	2.40
-0.02	-0.09	2.48
-0.36	-0.26	2.71
-1.00	-1.00	0.69
-0.04	-0.02	2.30
-0.50	-0.33	1.10
0.40	0.31	2.40
-0.55	-0.43	2.08
0.10	0.03	2.64
0.45	0.31	2.89
0.00	-0.05	1.95
-0.01	0.02	2.40
1.00	1.00	0.69
1.00	1.00	0.69
0.23	0.17	2.20
0.93	0.81	1.95
0.13	0.11	2.20
-0.43	-0.20	1.79
-0.08	-0.02	2.30
0.50	0.40	1.61
0.43	0.28	2.56
0.54	0.33	1.79
-0.55	-0.43	2.08
1.00	1.00	1.10
-0.80	-0.60	1.61
-0.08	-0.11	2.30
0.09	0.07	1.79
-0.50	-0.33	1.10
0.13	0.09	2.48
0.53	0.33	2.20
0.43	0.26	2.83
0.00	0.00	2.08
-1.00	-1.00	0.69
0.36	0.28	2.56
-0.18	-0.13	2.56
0.41	0.35	2.40
-0.08	-0.06	2.20
0.40	0.26	3.26
-0.18	-0.13	3.87
0.06	0.07	2.71
0.07	0.02	3.47
0.00	-0.05	1.95
-0.10	-0.07	2.08
0.61	0.45	2.71
0.11	0.08	3.61
0.00	0.20	1.61
0.15	0.13	2.40
0.22	0.13	2.40
0.30	0.20	2.30
0.90	0.80	1.61
-0.59	-0.49	2.40
-0.24	-0.16	3.47
0.21	0.15	3.18
0.26	0.20	1.79
0.41	0.26	2.94
0.28	0.20	3.69
0.26	0.24	2.30
0.40	0.26	3.09
1.00	1.00	1.39
0.90	0.80	1.61
0.08	0.07	3.30
0.82	0.62	1.95
-0.07	-0.07	3.58
0.31	0.14	2.08
0.46	0.28	2.56
-0.15	-0.07	2.30
0.01	0.10	2.77
0.35	0.24	3.00
0.80	0.67	1.39
0.10	0.00	1.61
-0.11	-0.05	1.95
0.21	0.15	3.00
1.00	1.00	0.69
-0.20	0.00	1.39
0.40	0.33	1.39
0.20	0.00	1.39
0.40	0.31	3.09
0.61	0.52	1.95
-0.36	-0.28	2.56
0.05	0.03	2.77
0.68	0.43	1.95
0.04	0.05	1.95
0.40	0.40	1.61
0.54	0.33	1.95
0.17	0.08	2.89
-0.17	-0.12	3.56
-1.00	-1.00	1.10
0.06	0.07	3.33
0.11	0.08	3.47
1.00	1.00	1.39
-0.19	-0.13	2.56
-0.43	-0.33	2.20
0.59	0.45	2.71
0.15	0.07	3.22
0.62	0.44	2.20
0.03	0.01	2.83
0.19	0.15	2.77
0.70	0.60	1.61
0.09	-0.03	2.83
1.00	1.00	0.69
0.02	-0.02	2.30
1.00	1.00	1.10
-0.50	-0.33	1.10
0.16	0.10	3.30
0.38	0.23	2.64
0.42	0.35	2.89
0.55	0.33	2.20
0.07	0.05	1.95
-0.57	-0.43	1.95
0.39	0.25	3.04
0.21	0.24	1.95
0.40	0.33	1.39
-1.00	-1.00	0.69
-0.09	-0.05	3.22
0.48	0.30	2.94
0.57	0.38	2.94
0.15	0.13	3.00
-0.80	-0.60	1.61
-0.28	-0.25	2.89
0.30	0.20	1.61
0.05	0.00	2.08
0.34	0.19	2.94
0.37	0.17	2.20
0.41	0.31	2.89
0.31	0.24	2.30
0.69	0.55	2.48
0.30	0.17	2.20
0.19	0.12	2.71
0.70	0.47	2.30
0.24	0.18	2.48
0.40	0.29	2.89
0.25	0.14	1.95
1.00	1.00	1.10
0.14	0.20	1.79
0.10	0.08	2.77
0.37	0.33	1.79
0.24	0.21	2.08
0.45	0.33	2.20
0.12	0.08	3.04
-0.40	-0.33	1.39
-0.60	-0.47	1.79
0.19	0.08	2.77
1.00	1.00	0.69
-0.17	-0.13	2.40
0.43	0.20	1.79
-0.05	-0.07	2.71
0.31	0.31	2.40
0.38	0.27	2.40
0.26	0.24	2.40
0.40	0.40	1.61
0.43	0.33	1.79
-0.03	0.07	1.79
-0.40	-0.33	1.39
-0.50	-0.33	1.95
-0.10	0.00	2.08
0.20	0.12	2.48
-1.00	-1.00	1.10
1.00	1.00	1.10
0.40	0.33	1.39
0.47	0.33	2.30
-0.40	-0.40	1.61
-0.40	-0.40	1.61
-0.09	-0.09	2.40
0.90	0.80	1.61
-0.14	-0.10	2.71
-0.55	-0.44	2.20
0.67	0.57	2.08
1.00	1.00	1.10
1.00	1.00	0.69
0.19	0.15	2.48
-0.50	-0.33	1.10
0.50	0.33	1.10
0.39	0.29	2.30
-0.50	-0.33	1.10
0.07	0.05	1.95
0.30	0.28	2.20
0.00	-0.20	1.61
1.00	1.00	1.10
0.66	0.53	2.40
0.57	0.43	1.95
0.38	0.20	2.30
0.50	0.36	2.56
0.50	0.33	1.10
0.19	0.12	2.64
0.70	0.60	1.61
0.40	0.33	1.39
0.33	0.25	2.64
0.48	0.32	2.83
0.05	0.06	2.20
-0.02	0.14	2.08
0.14	0.08	2.77
0.40	0.33	1.39
0.16	0.07	2.30
0.30	0.18	2.48
0.68	0.52	1.95
-1.00	-1.00	0.69
0.50	0.33	1.95
0.50	0.33	1.10
0.08	0.03	2.83
-0.18	-0.12	2.89
-0.03	-0.04	3.69
0.50	0.20	1.61
0.40	0.33	1.39
0.89	0.73	1.79
0.34	0.18	2.48
-1.00	-1.00	0.69
0.07	0.14	1.95
-0.12	-0.07	2.08
0.64	0.52	1.95
0.37	0.29	2.30
0.09	0.07	1.79
0.47	0.28	2.71
0.06	0.00	2.48
-0.22	-0.12	2.64
0.24	0.19	2.83
0.32	0.20	2.30
0.20	0.00	1.39
0.50	0.33	1.10
0.80	0.67	1.39
-0.12	-0.13	2.40
-0.32	-0.14	1.95
0.72	0.60	2.30
-0.10	-0.07	2.08
0.40	0.33	1.39
0.80	0.67	1.39
0.38	0.24	2.48
0.54	0.24	1.95
-0.10	-0.11	2.30
0.60	0.33	1.39
-0.60	-0.40	1.61
-0.30	-0.20	2.40
0.14	0.33	1.79
-0.21	-0.21	2.08
0.50	0.28	2.20
0.94	0.87	1.79
1.00	1.00	0.69
0.10	0.07	2.08
0.14	0.14	2.08
-0.36	-0.29	2.08
-0.21	-0.13	2.40
-1.00	-1.00	1.10
1.00	1.00	1.10
0.26	0.20	1.79
0.52	0.33	2.20
0.10	0.07	2.08
0.38	0.22	2.20
0.10	0.00	1.61
0.30	0.16	2.40
0.09	0.07	1.79
-1.00	-1.00	0.69
-0.60	-0.40	1.61
0.20	0.07	1.79
-0.31	-0.20	1.79
0.57	0.43	2.08
0.24	0.14	2.08
0.20	0.11	2.20
0.49	0.33	1.79
1.00	1.00	0.69
0.62	0.36	2.08
-0.82	-0.71	1.95
-0.21	-0.13	2.40
0.25	0.16	2.30
0.24	0.16	2.40
-0.40	-0.33	1.39
0.83	0.73	1.79
0.00	0.05	1.95
0.15	0.08	2.64
0.01	0.05	2.40
0.60	0.40	1.61
0.40	0.33	1.39
0.07	0.07	2.08
0.37	0.29	2.30
-0.10	0.00	1.61
-0.43	-0.33	1.79
0.44	0.36	2.56
-0.14	-0.07	1.79
0.40	0.28	2.20
0.40	0.36	2.08
-0.43	-0.43	2.08
0.79	0.52	1.95
0.61	0.47	2.30
0.30	0.22	2.20
0.18	0.09	2.40
-0.49	-0.33	1.79
0.36	0.26	2.83
-0.10	-0.05	3.22
0.21	0.20	2.40
0.38	0.28	2.56
0.37	0.25	3.64
-0.27	-0.23	2.64
0.04	0.05	1.95
0.33	0.21	3.47
0.80	0.67	1.39
0.00	0.05	1.95
1.00	1.00	0.69
-0.33	-0.21	2.08
0.22	0.13	3.33
0.05	0.01	2.71
-0.10	-0.05	2.40
0.38	0.27	2.40
0.40	0.33	1.39
0.09	-0.07	1.79
-0.03	0.07	1.79
0.90	0.79	2.08
-0.50	-0.33	1.10
-1.00	-1.00	0.69
0.14	0.05	1.95
-1.00	-1.00	0.69
0.50	0.33	1.10
-0.24	-0.18	2.71
-0.20	-0.20	1.61
-0.22	-0.14	3.00
1.00	1.00	0.69
0.64	0.43	1.95
0.20	0.00	1.39
0.33	0.24	2.83
0.20	0.07	1.79
0.03	0.00	2.20
0.50	0.40	1.61
-1.00	-1.00	0.69
0.13	0.14	2.64
-0.40	-0.28	2.20
-0.14	-0.07	1.79
0.30	0.31	2.56
0.40	0.33	1.39
-0.10	0.00	1.61
1.00	1.00	1.39
0.16	0.12	2.64
-0.08	-0.07	2.77
0.53	0.38	2.30
0.52	0.39	2.20
0.11	0.12	3.09
0.06	0.02	3.26
-1.00	-1.00	0.69
0.50	0.20	1.61
0.50	0.37	3.14
0.00	-0.07	2.08
0.20	0.20	1.61
0.50	0.33	1.10
0.52	0.36	2.56
-0.77	-0.60	1.79
0.00	0.00	1.39
0.44	0.32	3.26
0.28	0.20	2.71
0.22	0.14	3.00
0.60	0.33	1.39
0.20	0.07	1.79
0.60	0.47	1.79
-0.10	-0.14	2.08
-0.20	0.00	1.39
1.00	1.00	1.10
0.21	0.13	2.83
0.62	0.43	2.08
0.60	0.33	1.39
0.04	0.00	2.77
0.83	0.73	1.79
1.00	1.00	1.10
0.62	0.50	2.08
0.12	0.14	2.08
0.21	0.18	2.56
0.41	0.25	2.64
1.00	1.00	0.69
0.25	0.24	1.95
-0.90	-0.80	1.61
0.20	0.00	1.39
-0.12	-0.06	2.48
0.13	0.11	3.22
0.17	0.14	2.08
-0.10	0.00	1.61
0.07	-0.05	1.95
-0.50	-0.33	1.10
-0.37	-0.20	1.79
0.00	0.00	1.39
0.49	0.33	1.79
1.00	1.00	1.10
-0.33	-0.28	2.20
0.08	0.02	2.30
-0.03	-0.06	2.20
-0.07	-0.14	1.95
0.20	0.20	1.61
-0.31	-0.33	1.79
0.44	0.36	2.48
0.20	0.07	1.79
0.50	0.33	1.10
0.36	0.24	2.83
0.37	0.28	2.20
1.00	1.00	0.69
-0.29	-0.05	1.95
0.86	0.64	2.08
0.31	0.20	1.79
0.45	0.33	2.20
0.76	0.57	2.08
-0.54	-0.42	2.30
-0.11	-0.14	1.95
-0.07	-0.14	2.08
1.00	1.00	0.69
-0.20	0.00	1.39
0.70	0.60	1.61
-0.03	0.07	1.79
-0.30	-0.29	2.30
0.04	0.14	1.95
0.34	0.25	2.77
0.37	0.28	2.83
0.36	0.25	2.89
0.81	0.64	2.08
0.39	0.33	1.95
-0.25	-0.11	2.20
1.00	1.00	1.10
-0.04	-0.03	2.77
0.50	0.33	1.10
0.07	-0.05	1.95
0.19	0.14	2.08
0.13	0.08	2.89
0.40	0.26	3.22
-0.37	-0.33	1.79
0.23	0.18	2.48
0.18	0.13	3.04
0.02	0.02	3.33
0.57	0.43	2.08
-0.13	-0.14	2.64
0.24	0.21	2.08
0.21	0.13	2.77
0.61	0.43	2.64
1.00	1.00	1.10
-0.24	-0.14	2.08
0.30	0.20	1.61
0.48	0.33	2.30
0.38	0.11	2.20
0.14	0.07	2.08
0.39	0.28	2.71
0.70	0.60	1.61
0.54	0.43	1.95
0.57	0.43	2.64
0.50	0.33	1.10
1.00	1.00	1.10
-0.02	0.02	2.30
0.20	0.11	2.20
0.20	0.00	1.39
0.71	0.47	1.79
-0.05	-0.02	2.30
0.20	0.20	1.61
0.10	0.09	3.04
0.61	0.51	2.30
1.00	1.00	0.69
0.43	0.43	2.08
0.40	0.40	1.61
0.32	0.24	1.95
0.19	0.12	2.64
0.21	0.15	3.22
-0.01	-0.00	3.14
0.11	0.14	1.95
0.55	0.39	2.48
0.21	0.15	3.18
0.38	0.26	2.69
-1.00	-1.00	0.69
-0.09	-0.07	2.71
-1.00	-1.00	0.69
0.35	0.24	2.40
