Spearman	Kendall	MutualInformation
0.64	0.50	2.08
0.14	0.07	2.08
0.71	0.62	1.95
0.88	0.71	2.08
0.55	0.39	2.20
0.78	0.58	3.53
0.59	0.43	2.71
1.00	1.00	1.39
0.74	0.50	2.08
0.64	0.45	3.04
-0.03	-0.03	3.22
0.09	0.07	1.79
0.60	0.44	2.20
0.79	0.61	3.30
0.49	0.33	1.79
0.80	0.60	1.61
0.36	0.33	1.95
0.75	0.58	2.77
0.82	0.64	2.48
0.56	0.38	3.37
0.79	0.65	2.64
0.30	0.20	1.61
0.90	0.80	1.61
0.40	0.38	2.40
0.72	0.56	2.20
0.45	0.33	2.30
0.43	0.36	2.08
0.54	0.33	1.79
0.35	0.22	2.20
0.70	0.60	1.61
0.90	0.80	1.61
0.40	0.26	3.09
0.83	0.64	2.71
1.00	1.00	0.69
0.89	0.73	1.79
-0.14	-0.09	2.40
0.58	0.41	2.83
0.47	0.36	3.61
0.37	0.25	3.22
0.58	0.40	3.33
0.36	0.25	3.00
0.62	0.45	3.71
0.75	0.58	3.09
0.29	0.21	3.00
0.45	0.32	2.83
0.71	0.48	2.48
0.55	0.33	2.20
0.70	0.60	1.61
0.69	0.52	2.48
0.50	0.40	1.61
0.82	0.64	2.30
0.17	0.17	2.20
0.47	0.34	2.83
0.11	0.08	2.77
0.50	0.33	1.10
0.60	0.33	1.39
0.49	0.41	2.64
0.28	0.18	2.77
0.93	0.81	1.95
0.09	0.07	1.79
0.33	0.28	2.20
0.58	0.38	2.56
0.77	0.60	2.71
0.50	0.40	1.61
0.40	0.30	3.18
0.07	0.03	2.48
0.30	0.20	1.61
0.82	0.71	1.95
0.37	0.28	2.20
0.94	0.87	1.79
0.69	0.52	3.37
0.57	0.36	2.08
0.89	0.73	2.30
-0.44	-0.24	2.30
-0.03	-0.07	1.79
0.28	0.21	2.56
0.56	0.44	2.56
0.60	0.40	1.61
0.37	0.28	3.66
-1.00	-1.00	1.10
0.44	0.33	3.66
1.00	1.00	1.39
0.94	0.80	2.64
0.51	0.41	2.71
1.00	1.00	0.69
0.59	0.42	2.30
0.48	0.32	3.09
0.55	0.36	2.08
0.46	0.32	2.64
0.21	0.18	3.00
0.31	0.20	2.40
0.36	0.24	2.94
0.80	0.67	1.39
0.49	0.35	2.89
0.35	0.24	3.47
0.60	0.40	1.61
0.70	0.60	1.61
0.43	0.47	1.79
0.50	0.33	1.10
0.59	0.42	2.77
0.45	0.38	2.30
0.79	0.62	1.95
0.40	0.33	1.39
-0.60	-0.33	1.39
0.67	0.50	2.94
-0.40	-0.33	1.39
0.68	0.51	2.83
0.37	0.28	2.77
0.74	0.58	2.64
0.37	0.24	2.71
0.36	0.27	2.40
0.70	0.51	2.56
-0.49	-0.33	1.79
0.31	0.20	1.79
0.64	0.47	3.40
0.79	0.62	1.95
0.65	0.49	3.40
0.79	0.58	3.14
1.00	1.00	0.69
0.11	0.07	2.77
0.76	0.59	2.83
0.60	0.40	1.61
1.00	1.00	1.61
0.26	0.21	2.56
0.55	0.38	2.83
1.00	1.00	0.69
0.60	0.40	1.61
-0.30	-0.20	1.61
0.39	0.26	3.18
0.66	0.50	3.58
-1.00	-1.00	1.10
0.23	0.16	2.64
0.33	0.29	2.30
0.61	0.44	2.89
0.32	0.23	2.56
0.80	0.67	1.39
0.40	0.33	1.39
0.80	0.67	1.39
0.36	0.33	1.95
0.79	0.62	1.95
0.25	0.20	2.40
0.70	0.54	3.30
0.70	0.47	2.30
0.55	0.42	3.04
0.75	0.56	2.20
0.86	0.71	2.08
0.17	0.07	2.08
0.64	0.43	1.95
0.36	0.24	2.40
0.64	0.43	1.95
0.76	0.61	2.48
0.56	0.41	3.43
0.45	0.35	2.40
0.26	0.18	3.00
0.32	0.22	3.37
0.77	0.60	1.79
0.29	0.15	2.83
0.49	0.35	2.40
0.84	0.67	2.40
0.41	0.28	3.30
0.40	0.40	1.61
0.60	0.40	3.40
0.31	0.29	2.08
1.00	1.00	0.69
0.58	0.43	2.77
0.35	0.29	2.30
0.70	0.60	1.61
-0.15	-0.16	2.40
0.36	0.24	2.94
0.50	0.34	3.50
0.96	0.90	1.95
0.67	0.50	3.26
0.37	0.33	1.79
0.20	0.20	1.61
0.59	0.42	2.48
0.86	0.71	1.95
0.80	0.67	1.39
1.00	1.00	0.69
0.90	0.80	1.61
0.96	0.90	1.95
0.60	0.43	3.26
0.89	0.73	1.79
0.94	0.87	1.79
0.15	0.07	2.30
0.60	0.47	1.79
0.47	0.34	2.64
0.66	0.60	1.79
-0.05	-0.07	2.08
1.00	1.00	1.10
0.60	0.33	1.39
0.31	0.24	2.30
0.75	0.52	3.89
0.57	0.39	2.48
0.84	0.66	2.37
0.80	0.67	1.39
0.72	0.54	2.83
0.43	0.33	1.79
0.93	0.81	1.95
0.78	0.61	2.20
0.50	0.33	2.56
-0.94	-0.87	1.79
0.19	0.14	2.08
0.48	0.35	2.71
0.31	0.33	1.79
-0.80	-0.67	1.39
0.58	0.40	2.83
0.60	0.40	2.94
0.52	0.38	2.30
0.00	0.00	1.39
0.40	0.33	1.39
0.49	0.37	2.71
0.70	0.60	1.61
0.34	0.20	2.40
0.70	0.50	2.89
0.71	0.47	2.77
0.60	0.42	2.30
0.52	0.38	2.30
0.64	0.52	2.48
0.83	0.73	1.79
0.51	0.45	2.40
0.88	0.78	2.40
0.59	0.42	3.00
0.68	0.52	3.30
1.00	1.00	0.69
0.48	0.24	2.30
0.44	0.28	2.77
0.50	0.33	1.10
0.40	0.29	2.08
0.89	0.71	1.95
0.61	0.44	3.47
0.66	0.47	3.37
-0.03	0.07	1.79
0.72	0.54	2.71
0.70	0.51	2.56
0.62	0.38	2.40
0.02	0.05	2.40
0.42	0.31	2.83
0.51	0.35	2.83
-0.10	0.00	1.61
0.80	0.60	1.61
0.89	0.81	1.95
0.55	0.36	3.53
0.66	0.53	3.47
0.59	0.49	2.56
0.48	0.32	3.61
0.58	0.42	2.94
0.71	0.49	3.33
0.43	0.33	1.95
0.02	0.02	2.30
0.37	0.33	1.79
0.60	0.43	3.40
0.42	0.35	2.71
0.61	0.52	1.95
0.62	0.47	2.30
0.71	0.54	2.83
0.75	0.54	2.64
0.82	0.63	3.64
0.37	0.19	2.83
0.48	0.33	2.30
0.72	0.56	2.64
0.83	0.66	2.89
0.74	0.53	3.00
0.62	0.45	3.53
0.10	0.00	1.61
0.49	0.35	3.40
0.65	0.45	3.14
0.30	0.20	1.61
1.00	1.00	1.10
0.47	0.35	3.18
0.53	0.40	2.89
0.40	0.40	1.61
0.22	0.14	3.18
0.79	0.62	1.95
0.80	0.67	1.39
0.59	0.45	2.71
0.73	0.52	2.48
0.03	0.07	1.79
0.60	0.33	1.39
0.50	0.40	1.61
0.59	0.45	3.04
0.43	0.31	2.89
0.61	0.42	2.89
0.43	0.35	2.40
0.60	0.40	1.61
0.70	0.60	1.61
0.71	0.57	2.08
-0.40	-0.33	1.39
0.71	0.52	2.94
0.71	0.53	2.40
-0.50	-0.33	1.10
0.31	0.20	1.79
1.00	1.00	1.10
0.80	0.67	1.39
0.82	0.71	1.95
0.60	0.40	1.61
0.50	0.33	1.10
0.60	0.40	1.61
0.73	0.55	3.78
0.62	0.45	3.76
0.57	0.33	2.20
0.93	0.81	1.95
0.58	0.45	2.64
-0.27	-0.17	2.20
0.21	0.20	2.30
0.64	0.47	2.30
0.68	0.52	2.48
0.49	0.33	1.79
-0.13	-0.06	2.20
-0.10	0.00	1.61
-0.40	-0.33	1.39
0.30	0.20	1.61
0.67	0.49	2.64
0.80	0.67	1.39
0.46	0.31	2.83
0.61	0.45	2.40
0.80	0.67	1.39
0.78	0.58	2.48
0.58	0.40	2.94
-0.40	-0.33	1.39
-1.00	-1.00	0.69
0.55	0.36	3.26
0.48	0.38	3.04
0.54	0.38	2.77
0.61	0.45	3.00
0.60	0.42	2.30
0.71	0.56	2.71
0.88	0.72	2.20
0.67	0.48	3.28
0.40	0.33	1.39
0.33	0.22	2.20
0.27	0.17	3.04
0.44	0.20	2.40
0.37	0.33	1.79
0.33	0.21	2.08
0.18	0.24	1.95
0.76	0.56	2.64
0.33	0.21	3.00
0.61	0.42	2.30
0.58	0.48	2.04
-0.70	-0.60	1.61
0.59	0.45	2.40
-0.19	-0.14	2.08
0.55	0.45	2.40
0.39	0.24	1.95
1.00	1.00	1.10
0.50	0.33	1.10
1.00	1.00	1.10
0.37	0.33	1.79
0.61	0.52	1.95
0.12	0.07	2.08
0.80	0.67	1.39
0.80	0.60	1.61
0.30	0.20	1.61
0.43	0.43	1.95
-0.26	-0.20	1.79
0.40	0.33	1.39
0.24	0.29	2.08
1.00	1.00	1.61
0.52	0.37	3.00
0.74	0.60	2.77
0.77	0.60	1.79
0.80	0.67	1.39
0.64	0.50	2.08
0.46	0.33	2.56
0.46	0.32	3.09
0.10	0.00	1.61
0.62	0.36	2.08
0.86	0.71	1.95
0.29	0.21	2.08
0.80	0.67	1.39
0.80	0.67	1.39
-0.33	-0.22	2.20
-0.50	-0.33	1.10
0.61	0.42	2.40
-0.60	-0.33	1.39
0.75	0.62	1.95
0.76	0.57	3.00
0.60	0.47	1.79
0.71	0.57	2.08
0.83	0.73	1.79
0.00	-0.05	1.95
0.14	0.07	1.79
0.42	0.30	2.64
0.75	0.52	1.95
0.80	0.67	1.39
0.36	0.33	1.95
0.61	0.43	1.95
1.00	1.00	0.69
0.49	0.33	1.79
0.80	0.67	1.39
0.20	0.17	2.20
0.03	0.01	2.46
0.26	0.20	1.79
0.49	0.33	2.30
-0.09	-0.20	1.79
0.50	0.33	1.10
0.35	0.17	2.20
0.38	0.24	3.04
0.95	0.86	2.08
nan	nan	0.00
0.80	0.67	1.39
0.50	0.33	1.10
0.70	0.60	1.61
0.94	0.87	1.79
0.75	0.56	2.20
0.50	0.33	1.10
1.00	1.00	1.61
1.00	1.00	0.69
0.80	0.67	1.39
-0.30	-0.20	1.61
0.25	0.24	1.95
0.29	0.18	2.77
0.87	0.71	2.89
-0.41	-0.33	2.30
0.67	0.47	2.83
0.19	0.11	2.30
0.34	0.25	2.77
0.60	0.47	1.79
0.89	0.73	1.79
0.49	0.34	3.18
0.61	0.49	2.71
0.62	0.45	2.94
0.46	0.32	3.30
0.56	0.41	3.43
0.80	0.67	1.39
0.70	0.60	1.61
0.75	0.51	2.30
0.74	0.55	3.14
0.52	0.35	2.83
0.71	0.60	1.79
0.50	0.33	1.10
0.32	0.18	2.83
1.00	1.00	0.69
0.41	0.30	3.04
0.60	0.45	2.64
-0.61	-0.47	2.30
0.20	0.20	1.61
0.17	0.07	2.08
0.39	0.24	1.95
0.89	0.73	1.79
0.66	0.50	3.14
0.54	0.47	1.79
0.50	0.33	1.10
0.53	0.36	3.43
0.78	0.67	2.20
-0.03	-0.02	2.30
0.58	0.40	2.89
0.22	0.22	2.20
0.28	0.08	2.77
0.66	0.49	3.33
-0.80	-0.67	1.39
-0.70	-0.60	1.61
0.54	0.41	2.71
0.37	0.24	2.71
0.63	0.44	2.83
0.83	0.65	3.22
0.61	0.52	1.95
0.60	0.40	1.61
0.37	0.33	1.79
0.62	0.45	2.64
0.60	0.40	1.61
0.40	0.39	2.20
0.66	0.53	2.40
0.62	0.33	2.20
0.66	0.60	1.79
0.60	0.36	2.08
0.57	0.41	3.40
0.38	0.24	2.30
0.32	0.24	2.30
0.31	0.29	2.08
0.53	0.37	3.22
0.60	0.44	2.56
0.40	0.31	2.40
-0.40	-0.33	1.39
0.57	0.43	1.95
0.51	0.38	3.08
0.36	0.20	2.30
0.63	0.44	2.89
0.75	0.62	1.95
0.41	0.32	3.12
0.50	0.30	3.14
0.76	0.55	2.48
0.83	0.64	2.08
0.50	0.33	1.10
0.42	0.35	2.40
0.65	0.42	2.30
-0.71	-0.60	1.79
0.80	0.65	2.64
0.69	0.45	2.48
0.18	0.14	1.95
-0.01	-0.06	2.48
0.89	0.78	2.30
-0.50	-0.33	1.10
0.55	0.33	2.30
0.38	0.30	2.64
0.30	0.27	3.04
0.23	0.14	2.64
0.42	0.31	3.33
0.40	0.33	1.39
0.69	0.57	2.08
0.83	0.73	1.79
0.53	0.36	2.56
0.50	0.33	1.10
0.61	0.45	2.40
0.77	0.54	2.56
0.35	0.26	3.24
0.48	0.38	2.56
0.70	0.60	1.61
0.37	0.29	2.30
0.60	0.47	2.30
0.14	0.07	1.79
0.28	0.23	2.56
0.80	0.67	1.39
0.09	0.11	2.30
0.49	0.38	2.40
0.86	0.64	2.71
0.62	0.43	2.08
0.71	0.57	2.08
-0.36	-0.24	2.40
-0.30	-0.17	2.20
0.62	0.50	2.08
0.50	0.33	1.10
0.67	0.45	2.40
0.62	0.50	2.20
0.45	0.31	3.18
0.49	0.38	2.40
-1.00	-1.00	0.69
-0.01	0.03	2.48
0.63	0.53	2.40
0.73	0.61	2.20
-0.36	-0.21	2.08
0.56	0.37	3.37
0.70	0.53	3.81
0.73	0.58	2.77
0.38	0.28	3.69
0.12	0.06	2.20
0.57	0.44	2.20
0.71	0.54	2.71
0.31	0.21	3.71
0.43	0.33	1.79
0.33	0.27	2.64
0.51	0.35	3.18
0.49	0.42	2.40
0.30	0.20	1.61
0.29	0.22	2.71
0.43	0.31	3.40
0.60	0.48	3.22
0.21	0.12	2.48
0.70	0.49	3.18
0.57	0.41	3.78
0.73	0.56	2.20
0.92	0.76	3.04
-0.40	-0.33	1.39
0.50	0.33	1.10
0.65	0.47	3.33
0.43	0.33	1.95
0.81	0.61	3.70
0.60	0.39	2.20
0.63	0.49	3.04
0.71	0.57	2.08
0.67	0.47	2.77
0.55	0.43	2.71
-0.60	-0.33	1.39
-0.30	-0.20	1.61
0.71	0.57	2.08
0.21	0.15	3.04
-1.00	-1.00	0.69
0.60	0.40	1.61
0.40	0.33	1.39
-0.40	-0.33	1.39
0.60	0.42	3.18
0.20	0.20	1.79
0.38	0.26	2.94
0.29	0.18	2.77
0.03	0.11	2.30
0.57	0.43	1.95
0.80	0.67	1.39
-0.03	-0.07	1.79
0.49	0.33	3.00
0.56	0.40	3.66
-0.40	-0.33	1.39
0.58	0.40	3.47
0.61	0.43	2.83
0.55	0.36	3.08
-0.60	-0.33	1.39
0.44	0.31	3.04
0.53	0.35	2.40
0.59	0.44	2.56
0.82	0.66	3.04
0.79	0.60	2.71
0.66	0.49	2.40
0.90	0.80	1.61
0.57	0.41	2.56
0.50	0.20	1.61
1.00	1.00	1.10
-1.00	-1.00	0.69
0.58	0.44	2.69
1.00	1.00	1.10
0.69	0.50	2.71
0.80	0.67	1.39
0.50	0.33	1.10
0.55	0.41	3.16
0.67	0.54	2.71
0.70	0.48	2.89
0.03	-0.02	2.30
0.77	0.60	1.79
0.76	0.57	2.08
0.55	0.42	2.94
0.77	0.60	1.79
0.40	0.33	1.39
1.00	1.00	0.69
0.26	0.19	3.37
0.46	0.32	2.89
0.72	0.52	2.94
0.63	0.44	3.00
0.50	0.33	1.10
0.56	0.41	2.89
0.10	0.00	1.61
0.05	0.09	2.40
0.18	0.16	3.09
0.12	0.17	2.20
0.28	0.18	3.09
0.56	0.42	2.48
0.60	0.47	2.30
0.33	0.22	2.20
0.58	0.41	2.71
0.56	0.40	2.77
0.44	0.27	2.89
0.41	0.32	2.83
0.54	0.43	1.95
0.80	0.67	1.39
0.26	0.20	1.79
0.51	0.36	2.89
0.75	0.52	1.95
0.75	0.56	2.40
0.50	0.45	2.40
0.46	0.32	3.00
-0.40	-0.33	1.39
0.70	0.60	1.61
0.34	0.27	3.00
-0.49	-0.33	1.79
0.52	0.38	2.30
0.86	0.71	1.95
0.68	0.47	2.77
0.42	0.30	2.64
0.58	0.43	2.71
0.57	0.36	2.48
0.54	0.33	1.79
0.24	0.14	2.08
0.52	0.43	2.08
0.82	0.62	1.95
0.77	0.60	1.79
0.57	0.43	1.95
0.43	0.31	2.71
0.40	0.40	1.61
-0.70	-0.60	1.61
-0.10	0.00	1.61
0.29	0.21	2.56
0.50	0.36	2.08
0.10	0.00	1.61
0.68	0.50	2.77
0.77	0.60	1.79
0.74	0.56	3.14
0.61	0.45	2.40
0.49	0.33	2.56
-0.40	-0.33	1.39
1.00	1.00	1.10
0.62	0.46	2.56
0.36	0.26	2.94
0.60	0.40	1.61
0.88	0.71	2.08
0.68	0.52	1.95
0.71	0.47	1.79
0.50	0.33	1.10
0.55	0.42	2.40
0.54	0.47	1.79
0.75	0.59	2.83
0.37	0.26	2.56
0.80	0.67	1.39
0.38	0.26	2.69
0.81	0.64	2.08
0.80	0.67	1.39
0.35	0.21	2.64
0.20	0.10	3.04
-0.14	-0.07	2.08
0.43	0.33	1.79
0.42	0.28	2.71
0.40	0.40	1.61
0.62	0.39	2.48
0.54	0.34	2.64
0.15	0.11	2.20
-0.60	-0.33	1.39
0.30	0.20	1.61
1.00	1.00	0.69
0.84	0.66	2.89
0.28	0.22	2.94
0.47	0.33	3.75
0.65	0.44	2.20
1.00	1.00	1.39
0.71	0.62	1.95
0.41	0.26	2.56
-0.20	0.00	1.39
-0.05	-0.06	2.20
0.15	0.11	2.20
0.52	0.29	2.08
0.34	0.24	2.40
-0.05	-0.07	2.08
0.68	0.54	2.56
0.34	0.18	2.48
0.62	0.47	2.30
0.35	0.22	2.89
0.21	0.24	2.40
0.50	0.33	1.10
0.80	0.67	1.39
0.00	0.00	1.39
0.20	0.20	1.61
0.55	0.45	2.48
0.20	0.20	1.79
0.37	0.31	2.40
0.35	0.24	2.48
0.20	0.00	1.39
0.60	0.40	1.61
0.09	0.10	2.83
-0.17	-0.06	2.20
0.63	0.44	2.20
0.09	0.07	1.79
0.50	0.20	1.61
0.62	0.42	2.30
0.68	0.52	1.95
0.79	0.62	1.95
-0.52	-0.33	2.48
0.16	0.11	2.30
0.54	0.33	1.79
0.57	0.49	2.40
-0.10	0.00	1.61
0.59	0.42	2.30
0.94	0.87	1.79
0.30	0.20	1.61
-0.60	-0.40	1.61
0.55	0.37	2.89
0.10	0.05	2.40
0.77	0.61	2.20
0.32	0.19	2.83
0.76	0.57	2.08
-1.00	-1.00	0.69
0.74	0.50	2.08
0.48	0.44	2.20
0.83	0.73	1.79
0.70	0.60	1.61
0.60	0.40	1.61
0.43	0.33	2.20
0.09	0.05	2.40
0.93	0.86	2.08
-0.20	0.00	1.39
0.83	0.67	2.20
0.30	0.20	1.61
0.33	0.24	2.30
0.11	0.09	2.40
0.72	0.56	2.20
-0.20	0.00	1.39
0.45	0.36	2.08
0.41	0.29	2.30
0.69	0.49	2.89
0.35	0.21	2.48
1.00	1.00	1.61
0.64	0.52	1.95
0.07	0.05	1.95
0.82	0.64	2.30
0.80	0.60	1.61
0.49	0.33	1.79
0.51	0.41	2.71
0.30	0.20	1.61
0.49	0.35	2.37
0.04	0.05	1.95
0.43	0.33	1.95
0.40	0.29	2.08
0.42	0.33	2.48
0.28	0.28	2.20
0.26	0.21	2.64
0.24	0.21	2.08
0.44	0.33	3.14
0.71	0.54	3.40
0.53	0.35	2.94
0.49	0.41	2.64
0.50	0.37	3.64
0.74	0.58	2.48
0.33	0.29	2.08
0.64	0.44	3.64
-0.49	-0.33	1.79
0.10	0.11	2.30
0.30	0.22	2.20
0.50	0.34	3.30
0.35	0.23	2.89
0.86	0.79	2.08
0.52	0.38	2.40
1.00	1.00	1.39
0.70	0.60	1.61
-0.26	-0.20	1.79
0.81	0.64	2.08
-0.60	-0.33	1.39
1.00	1.00	1.10
0.30	0.20	1.61
-1.00	-1.00	1.10
-1.00	-1.00	1.39
0.65	0.50	2.89
0.57	0.43	1.95
0.66	0.50	3.04
1.00	1.00	0.69
0.40	0.21	2.08
1.00	1.00	1.39
0.65	0.49	3.04
0.38	0.36	2.08
-0.43	-0.28	2.56
0.71	0.60	1.79
0.37	0.33	2.48
0.21	0.14	2.08
-0.26	-0.20	1.79
0.51	0.37	2.71
0.80	0.67	1.39
0.80	0.67	1.39
0.40	0.33	1.39
0.61	0.52	1.95
0.45	0.32	2.64
0.30	0.21	2.64
0.70	0.56	2.56
0.63	0.44	2.20
0.69	0.52	3.00
0.66	0.49	3.37
-1.00	-1.00	1.10
0.50	0.40	1.61
0.60	0.44	2.94
0.26	0.14	2.08
0.52	0.44	2.20
0.50	0.33	1.10
0.36	0.33	1.95
0.48	0.36	3.14
0.54	0.33	1.79
-0.90	-0.80	1.61
0.51	0.35	3.56
0.64	0.38	2.40
0.85	0.66	2.94
0.00	-0.20	1.61
0.32	0.22	2.20
0.75	0.52	1.95
0.36	0.24	2.30
0.62	0.38	2.30
0.55	0.36	2.08
0.89	0.73	1.79
0.42	0.33	3.09
0.69	0.52	2.48
0.94	0.87	1.79
0.73	0.54	2.56
0.30	0.20	1.61
0.80	0.67	1.39
-0.54	-0.43	1.95
0.36	0.29	2.08
0.50	0.42	2.30
0.64	0.50	2.71
1.00	1.00	0.69
0.57	0.43	1.95
-1.00	-1.00	1.10
0.89	0.73	1.79
0.26	0.16	2.40
0.82	0.71	1.95
0.40	0.28	3.00
0.93	0.81	1.95
0.94	0.87	1.79
0.76	0.64	2.08
0.50	0.33	1.10
0.36	0.29	2.08
0.68	0.50	2.20
0.40	0.33	1.39
0.64	0.53	2.37
0.33	0.24	2.48
-0.15	-0.13	2.40
0.30	0.24	2.40
0.40	0.40	1.61
-0.14	-0.07	1.79
0.27	0.16	2.64
0.14	0.07	1.79
0.00	0.00	1.39
0.90	0.80	1.61
0.71	0.60	2.30
0.62	0.49	2.40
0.66	0.47	1.79
0.73	0.61	2.20
0.14	0.05	1.95
0.62	0.39	2.20
0.50	0.39	2.20
0.57	0.42	2.40
0.14	0.05	1.95
0.52	0.33	2.20
0.88	0.78	1.75
-0.09	-0.07	1.79
0.60	0.47	1.79
0.77	0.60	1.79
0.24	0.11	2.30
-0.11	-0.14	1.95
0.89	0.71	2.89
0.80	0.62	2.71
0.74	0.56	3.09
0.87	0.74	2.56
0.45	0.29	2.08
0.58	0.39	2.20
1.00	1.00	1.10
0.51	0.37	2.83
1.00	1.00	1.10
0.45	0.29	2.08
0.50	0.33	1.95
0.68	0.47	2.30
0.49	0.34	3.18
-0.14	-0.07	1.79
0.75	0.61	2.48
0.56	0.40	2.89
0.60	0.42	3.50
0.30	0.29	2.30
0.20	0.11	2.89
0.71	0.47	1.79
0.53	0.42	2.77
0.81	0.60	2.83
0.00	0.20	1.61
0.36	0.31	2.40
0.50	0.43	2.08
0.39	0.24	1.95
0.39	0.28	2.71
0.30	0.20	1.61
0.83	0.64	2.08
0.40	0.33	1.39
0.26	0.20	1.79
0.69	0.54	2.64
0.70	0.60	1.61
1.00	1.00	1.10
0.71	0.54	2.71
0.10	0.00	2.08
0.00	0.20	1.61
0.50	0.43	2.08
0.62	0.43	2.08
0.68	0.52	1.95
0.55	0.38	3.22
0.30	0.27	2.40
-1.00	-1.00	0.69
0.05	0.02	2.30
0.36	0.33	1.95
0.46	0.29	3.09
1.00	1.00	0.69
0.50	0.33	1.10
0.54	0.42	2.30
0.41	0.24	2.48
0.47	0.29	3.22
0.71	0.57	2.08
0.61	0.43	2.64
0.46	0.31	2.71
0.35	0.26	2.71
0.80	0.67	1.39
0.42	0.32	2.64
1.00	1.00	0.69
0.56	0.29	2.30
1.00	1.00	0.69
0.39	0.43	1.95
0.63	0.48	2.48
0.52	0.42	2.30
-0.80	-0.67	1.39
0.20	0.00	1.39
-0.20	-0.20	1.61
0.76	0.57	2.08
0.58	0.38	2.56
0.03	0.02	2.30
0.41	0.31	2.71
0.69	0.50	2.77
0.57	0.42	2.40
0.00	-0.20	1.61
0.50	0.33	2.20
-0.14	-0.07	1.79
0.44	0.31	2.71
0.72	0.50	2.20
0.65	0.44	2.20
0.84	0.66	2.83
0.58	0.45	2.48
0.80	0.60	1.61
0.12	0.09	2.83
0.04	0.06	2.94
0.31	0.21	2.08
0.21	0.16	2.30
0.57	0.43	1.95
0.15	0.05	2.40
0.50	0.33	1.10
0.70	0.60	1.61
0.36	0.21	2.08
0.71	0.52	1.95
1.00	1.00	1.39
0.48	0.39	2.48
0.54	0.37	3.04
0.64	0.47	2.30
-0.10	0.00	1.61
-0.02	0.11	2.20
-0.10	0.00	1.61
0.95	0.86	2.08
0.22	0.18	2.77
0.10	0.11	2.94
0.40	0.33	1.39
0.76	0.55	3.53
0.20	0.20	1.61
0.39	0.32	2.64
0.03	-0.07	1.79
0.45	0.33	3.14
-1.00	-1.00	1.10
0.60	0.40	1.61
0.43	0.47	1.79
0.55	0.38	2.40
-0.52	-0.44	2.20
0.77	0.61	2.20
1.00	1.00	1.39
0.50	0.20	1.61
0.61	0.40	2.77
0.35	0.26	2.56
0.05	0.02	2.30
0.00	0.00	2.08
-0.63	-0.50	2.20
0.40	0.33	1.39
0.33	0.29	2.08
0.70	0.49	3.09
0.89	0.71	1.95
0.47	0.32	3.45
0.39	0.28	2.71
0.49	0.33	1.79
0.10	0.00	1.61
0.66	0.51	2.30
0.10	0.00	1.61
-0.40	-0.33	1.39
0.64	0.38	2.40
0.47	0.32	2.83
0.64	0.53	3.24
-0.21	-0.24	1.95
0.33	0.24	2.40
0.50	0.40	1.61
0.13	0.11	2.30
0.69	0.53	2.40
0.14	0.13	2.40
-0.09	-0.07	1.79
0.56	0.43	3.33
-0.30	-0.20	1.61
0.47	0.35	2.40
0.59	0.47	2.30
0.67	0.46	3.50
0.61	0.51	2.30
0.66	0.53	2.89
0.49	0.35	2.71
0.68	0.49	2.56
-0.40	-0.33	1.39
0.45	0.33	2.30
0.80	0.67	1.39
0.65	0.41	2.56
0.73	0.49	2.40
0.12	0.14	2.08
0.44	0.28	2.77
0.42	0.27	3.61
0.52	0.37	2.94
0.82	0.71	1.95
0.03	-0.07	1.79
0.89	0.77	2.56
0.00	0.00	1.39
0.50	0.40	1.61
0.30	0.20	2.40
0.96	0.90	1.95
0.93	0.81	1.95
0.57	0.41	3.64
0.61	0.52	1.95
0.48	0.35	2.83
0.53	0.43	2.64
0.86	0.71	2.08
1.00	1.00	1.39
0.84	0.67	2.77
0.71	0.52	2.94
0.36	0.24	3.26
0.33	0.24	2.30
0.37	0.28	2.20
0.30	0.22	2.20
0.64	0.52	1.95
0.37	0.33	1.79
0.62	0.46	3.04
1.00	1.00	0.69
0.00	0.05	1.95
0.40	0.40	1.61
0.49	0.35	2.94
-0.05	-0.02	2.40
0.00	0.00	2.56
0.19	0.13	2.56
0.65	0.47	2.83
0.52	0.35	3.61
0.47	0.25	2.83
0.31	0.23	2.56
0.81	0.64	2.48
0.50	0.33	1.10
0.54	0.47	1.79
0.54	0.37	2.89
0.93	0.81	1.95
0.57	0.38	2.56
0.56	0.41	2.64
0.40	0.33	1.39
0.50	0.33	1.10
0.49	0.38	2.94
0.80	0.62	2.89
0.51	0.23	2.56
0.43	0.27	2.48
0.72	0.52	2.71
0.66	0.45	2.40
0.43	0.29	2.83
0.55	0.44	2.20
0.11	0.14	1.95
0.21	0.20	2.30
0.40	0.33	1.39
0.18	0.12	2.77
0.48	0.35	3.33
0.53	0.33	2.20
0.79	0.64	2.08
1.00	1.00	0.69
0.65	0.54	2.56
0.78	0.60	2.64
0.37	0.33	1.79
1.00	1.00	1.10
-0.10	0.00	1.61
-1.00	-1.00	0.69
0.35	0.20	2.30
0.40	0.33	1.39
0.47	0.39	2.20
0.14	0.05	1.95
0.50	0.33	1.10
0.50	0.33	1.10
0.11	0.08	2.56
-0.02	-0.01	2.64
-0.26	-0.24	2.30
0.40	0.29	2.08
0.37	0.31	2.56
0.37	0.25	3.09
0.46	0.35	3.26
0.53	0.39	3.26
0.55	0.43	2.08
0.71	0.60	1.79
0.51	0.35	3.75
0.35	0.26	3.00
0.67	0.48	2.48
-0.08	-0.07	2.77
0.20	0.20	1.61
-0.20	0.00	1.39
0.93	0.78	2.30
0.59	0.37	2.71
0.10	0.09	2.94
