Spearman	Kendall	MutualInformation
0.33	0.29	2.08
0.96	0.90	1.95
0.69	0.50	2.08
0.67	0.44	2.20
0.72	0.52	3.53
0.57	0.41	2.71
0.60	0.33	1.39
0.79	0.57	2.08
0.71	0.50	3.04
0.43	0.30	3.22
0.26	0.20	1.79
0.75	0.61	2.20
0.86	0.68	3.30
0.14	0.07	1.79
0.60	0.40	1.61
0.43	0.33	1.95
0.68	0.45	2.77
0.80	0.64	2.48
0.72	0.52	3.37
0.84	0.65	2.64
0.00	0.00	1.61
0.90	0.80	1.61
0.65	0.45	2.40
0.65	0.50	2.20
0.37	0.33	2.30
0.74	0.64	2.08
0.89	0.73	1.79
0.23	0.17	2.20
0.80	0.60	1.61
1.00	1.00	1.61
0.20	0.12	3.09
0.68	0.52	2.71
-1.00	-1.00	0.69
0.94	0.87	1.79
0.20	0.13	2.40
0.36	0.28	2.83
0.46	0.32	3.61
0.51	0.37	3.22
0.59	0.41	3.33
0.37	0.20	3.00
0.63	0.44	3.71
0.80	0.59	3.09
0.34	0.21	3.00
0.59	0.44	2.83
0.69	0.48	2.48
0.53	0.33	2.20
0.80	0.60	1.61
0.79	0.61	2.48
0.50	0.40	1.61
0.52	0.33	2.30
0.33	0.28	2.20
0.60	0.41	2.83
-0.03	-0.02	2.77
-1.00	-1.00	1.10
-0.20	0.00	1.39
0.59	0.49	2.64
0.38	0.25	2.77
0.64	0.62	1.95
-0.37	-0.33	1.79
0.37	0.22	2.20
0.66	0.49	2.56
0.75	0.56	2.71
-0.20	-0.20	1.61
0.55	0.43	3.18
0.20	0.18	2.48
0.30	0.20	1.61
0.64	0.62	1.95
0.55	0.44	2.20
0.77	0.60	1.79
0.77	0.57	3.37
0.57	0.43	2.08
0.64	0.51	2.30
0.01	0.02	2.30
0.43	0.33	1.79
0.23	0.21	2.56
0.33	0.23	2.56
-0.20	-0.20	1.61
0.45	0.31	3.66
-0.50	-0.33	1.10
0.61	0.41	3.66
0.80	0.67	1.39
0.86	0.71	2.64
0.84	0.68	2.71
1.00	1.00	0.69
0.82	0.69	2.30
0.51	0.38	3.09
0.67	0.50	2.08
0.68	0.54	2.64
0.40	0.27	3.00
0.41	0.31	2.40
0.59	0.39	2.94
1.00	1.00	1.39
0.53	0.37	2.89
0.43	0.31	3.47
0.60	0.40	1.61
0.90	0.80	1.61
0.71	0.47	1.79
0.50	0.33	1.10
0.59	0.43	2.77
0.28	0.20	2.30
0.82	0.62	1.95
0.80	0.67	1.39
0.20	0.00	1.39
0.62	0.40	2.94
0.60	0.33	1.39
0.72	0.56	2.83
0.26	0.17	2.77
0.76	0.60	2.64
0.66	0.45	2.71
0.26	0.16	2.40
0.66	0.44	2.56
-0.54	-0.47	1.79
0.43	0.33	1.79
0.62	0.41	3.40
0.54	0.24	1.95
0.79	0.63	3.40
0.73	0.57	3.14
-1.00	-1.00	0.69
0.61	0.45	2.77
0.85	0.66	2.83
0.60	0.40	1.61
0.90	0.80	1.61
0.00	0.05	2.56
0.61	0.41	2.83
1.00	1.00	0.69
0.50	0.40	1.61
0.10	0.00	1.61
0.48	0.38	3.18
0.73	0.52	3.58
-0.50	-0.33	1.10
0.64	0.43	2.64
0.38	0.24	2.30
0.69	0.52	2.89
0.48	0.31	2.56
0.40	0.33	1.39
0.20	0.00	1.39
0.60	0.33	1.39
0.36	0.33	1.95
0.75	0.52	1.95
0.55	0.42	2.40
0.68	0.48	3.30
0.73	0.51	2.30
0.50	0.42	3.04
0.88	0.72	2.20
0.83	0.64	2.08
0.33	0.29	2.08
0.71	0.52	1.95
0.54	0.42	2.40
0.64	0.43	1.95
0.69	0.52	2.48
0.72	0.52	3.43
0.42	0.31	2.40
0.43	0.34	3.00
0.40	0.30	3.37
0.77	0.60	1.79
0.52	0.37	2.83
0.60	0.45	2.40
0.55	0.38	2.40
0.40	0.29	3.30
0.70	0.60	1.61
0.71	0.47	3.40
0.05	0.07	2.08
-1.00	-1.00	0.69
0.86	0.70	2.77
0.76	0.64	2.30
0.80	0.60	1.61
-0.30	-0.27	2.40
0.59	0.42	2.94
0.56	0.38	3.50
0.68	0.52	1.95
0.74	0.58	3.26
0.26	0.20	1.79
0.40	0.40	1.61
0.71	0.55	2.48
0.68	0.52	1.95
0.80	0.67	1.39
1.00	1.00	0.69
0.60	0.40	1.61
0.93	0.81	1.95
0.65	0.44	3.26
0.09	0.07	1.79
0.83	0.60	1.79
0.12	0.07	2.30
0.49	0.33	1.79
0.53	0.38	2.64
0.83	0.73	1.79
0.33	0.21	2.08
1.00	1.00	1.10
0.80	0.67	1.39
0.15	0.11	2.30
0.69	0.49	3.89
0.29	0.21	2.48
0.90	0.72	2.37
0.80	0.67	1.39
0.77	0.63	2.83
0.66	0.47	1.79
-0.14	-0.05	1.95
0.80	0.67	2.20
0.43	0.31	2.56
-0.94	-0.87	1.79
0.48	0.21	2.08
0.71	0.58	2.71
0.26	0.20	1.79
-0.80	-0.67	1.39
0.65	0.43	2.83
0.63	0.46	2.94
0.73	0.60	2.30
-0.60	-0.33	1.39
0.40	0.33	1.39
0.45	0.33	2.71
0.70	0.60	1.61
0.28	0.20	2.40
0.62	0.46	2.89
0.79	0.58	2.77
0.70	0.56	2.30
0.73	0.56	2.30
0.79	0.61	2.48
1.00	1.00	1.79
0.43	0.35	2.40
0.96	0.85	2.40
0.41	0.29	3.00
0.71	0.52	3.30
1.00	1.00	0.69
0.65	0.56	2.30
0.45	0.30	2.77
-0.50	-0.33	1.10
0.40	0.36	2.08
0.71	0.62	1.95
0.49	0.33	3.47
0.62	0.44	3.37
-0.03	0.07	1.79
0.74	0.56	2.71
0.73	0.51	2.56
0.45	0.35	2.40
0.34	0.27	2.40
0.25	0.22	2.83
0.65	0.43	2.83
0.10	0.00	1.61
0.60	0.40	1.61
0.82	0.62	1.95
0.67	0.47	3.53
0.55	0.42	3.47
0.74	0.56	2.56
0.56	0.38	3.61
0.63	0.46	2.94
0.46	0.30	3.33
0.96	0.90	1.95
0.15	0.07	2.30
0.09	0.20	1.79
0.81	0.66	3.40
0.54	0.37	2.71
0.64	0.52	1.95
0.64	0.42	2.30
0.51	0.37	2.83
0.65	0.43	2.64
0.75	0.55	3.64
0.43	0.32	2.83
0.73	0.56	2.30
0.86	0.69	2.64
0.83	0.65	2.89
0.72	0.53	3.00
0.64	0.48	3.53
0.40	0.40	1.61
0.48	0.33	3.40
0.71	0.48	3.14
0.70	0.60	1.61
0.50	0.33	1.10
0.33	0.24	3.18
0.71	0.54	2.89
0.20	0.20	1.61
0.43	0.30	3.18
0.79	0.62	1.95
1.00	1.00	1.39
0.75	0.64	2.71
0.81	0.67	2.48
0.26	0.20	1.79
0.60	0.33	1.39
0.80	0.60	1.61
0.68	0.51	3.04
0.73	0.56	2.89
0.53	0.36	2.89
0.45	0.31	2.40
0.50	0.20	1.61
0.60	0.40	1.61
0.50	0.57	2.08
-0.20	0.00	1.39
0.71	0.50	2.94
0.84	0.67	2.40
0.50	0.33	1.10
0.54	0.47	1.79
0.50	0.33	1.10
0.80	0.67	1.39
0.75	0.62	1.95
0.60	0.40	1.61
0.50	0.33	1.10
0.30	0.20	1.61
0.76	0.59	3.78
0.64	0.45	3.76
0.80	0.61	2.20
0.79	0.62	1.95
0.73	0.58	2.64
-0.05	-0.06	2.20
0.39	0.29	2.30
0.30	0.20	2.30
0.87	0.73	2.48
0.66	0.47	1.79
0.68	0.44	2.20
-0.20	-0.20	1.61
0.00	0.00	1.39
0.60	0.40	1.61
0.58	0.43	2.64
1.00	1.00	1.39
0.57	0.46	2.83
0.54	0.35	2.40
0.00	0.00	1.39
0.79	0.58	2.48
0.42	0.31	2.94
-0.80	-0.67	1.39
1.00	1.00	0.69
0.61	0.45	3.26
0.47	0.33	3.04
0.69	0.48	2.77
0.57	0.42	3.00
0.43	0.38	2.30
0.68	0.50	2.71
0.63	0.50	2.20
0.77	0.58	3.28
0.40	0.33	1.39
0.30	0.22	2.20
0.41	0.25	3.04
0.60	0.42	2.40
0.54	0.47	1.79
0.17	0.07	2.08
-0.04	-0.05	1.95
0.85	0.67	2.64
0.56	0.38	3.00
0.75	0.56	2.30
0.64	0.54	2.04
-0.50	-0.40	1.61
0.70	0.45	2.40
0.26	0.21	2.08
0.65	0.42	2.40
0.64	0.43	1.95
1.00	1.00	1.10
1.00	1.00	1.10
1.00	1.00	1.10
-0.43	-0.20	1.79
0.54	0.33	1.95
0.24	0.21	2.08
0.80	0.67	1.39
0.30	0.20	1.61
0.90	0.80	1.61
0.32	0.14	1.95
0.43	0.33	1.79
0.80	0.67	1.39
0.40	0.29	2.08
1.00	1.00	1.61
0.57	0.39	3.00
0.67	0.47	2.77
0.49	0.33	1.79
0.80	0.67	1.39
0.52	0.36	2.08
0.22	0.15	2.56
0.66	0.51	3.09
0.30	0.20	1.61
0.19	0.14	2.08
0.71	0.43	1.95
0.45	0.36	2.08
0.80	0.67	1.39
0.20	0.00	1.39
0.02	0.17	2.20
0.50	0.33	1.10
0.64	0.42	2.40
0.80	0.67	1.39
0.89	0.81	1.95
0.81	0.64	3.00
0.43	0.33	1.79
0.88	0.71	2.08
0.71	0.47	1.79
0.00	-0.05	1.95
0.03	0.07	1.79
0.35	0.27	2.64
0.82	0.62	1.95
1.00	1.00	1.39
0.82	0.62	1.95
0.46	0.43	1.95
1.00	1.00	0.69
0.83	0.73	1.79
0.40	0.33	1.39
0.15	0.17	2.20
0.33	0.22	2.46
0.54	0.47	1.79
0.56	0.42	2.30
0.31	0.20	1.79
1.00	1.00	1.10
0.63	0.56	2.20
0.59	0.41	3.04
0.81	0.64	2.08
nan	nan	0.00
0.60	0.33	1.39
0.50	0.33	1.10
0.50	0.20	1.61
0.83	0.73	1.79
0.80	0.61	2.20
0.50	0.33	1.10
0.60	0.40	1.61
1.00	1.00	0.69
1.00	1.00	1.39
-0.30	-0.20	1.61
0.25	0.24	1.95
0.47	0.38	2.77
0.81	0.58	2.89
0.07	0.02	2.30
0.76	0.54	2.83
0.38	0.16	2.30
0.19	0.12	2.77
0.54	0.47	1.79
0.49	0.33	1.79
0.55	0.40	3.18
0.42	0.37	2.71
0.67	0.51	2.94
0.65	0.48	3.30
0.61	0.45	3.43
0.40	0.33	1.39
0.70	0.60	1.61
0.84	0.64	2.30
0.65	0.48	3.14
0.76	0.57	2.83
0.77	0.60	1.79
1.00	1.00	1.10
0.59	0.43	2.83
1.00	1.00	0.69
0.56	0.37	3.04
0.68	0.52	2.64
0.04	0.07	2.30
0.70	0.60	1.61
0.05	0.14	2.08
-0.18	-0.14	1.95
0.89	0.73	1.79
0.62	0.45	3.14
0.49	0.33	1.79
0.50	0.33	1.10
0.33	0.21	3.43
0.82	0.61	2.20
0.10	0.07	2.30
0.36	0.28	2.89
0.12	0.11	2.20
0.48	0.28	2.77
0.79	0.60	3.33
-0.40	-0.33	1.39
-0.50	-0.20	1.61
0.30	0.20	2.71
0.57	0.43	2.71
0.73	0.51	2.83
0.63	0.47	3.22
0.57	0.43	1.95
0.50	0.20	1.61
0.66	0.60	1.79
0.49	0.34	2.64
0.60	0.40	1.61
0.85	0.72	2.20
0.58	0.45	2.40
0.67	0.44	2.20
0.66	0.47	1.79
0.55	0.36	2.08
0.45	0.31	3.40
0.25	0.16	2.30
0.55	0.38	2.30
0.29	0.14	2.08
0.79	0.61	3.22
0.65	0.46	2.56
0.24	0.16	2.40
0.40	0.33	1.39
0.32	0.24	1.95
0.39	0.27	3.08
0.31	0.20	2.30
0.62	0.48	2.89
0.71	0.52	1.95
0.51	0.36	3.12
0.63	0.48	3.14
0.65	0.42	2.48
0.69	0.43	2.08
1.00	1.00	1.10
0.53	0.31	2.40
0.79	0.56	2.30
-0.09	-0.07	1.79
0.86	0.67	2.64
0.56	0.42	2.48
0.89	0.81	1.95
0.00	-0.03	2.48
0.65	0.47	2.30
0.50	0.33	1.10
0.39	0.38	2.30
0.44	0.30	2.64
0.42	0.30	3.04
0.54	0.36	2.64
0.67	0.50	3.33
1.00	1.00	1.39
0.71	0.57	2.08
0.83	0.73	1.79
0.19	0.08	2.56
0.50	0.33	1.10
0.84	0.67	2.40
0.65	0.49	2.56
0.44	0.32	3.24
0.76	0.56	2.56
0.10	0.00	1.61
0.83	0.69	2.30
0.58	0.47	2.30
0.37	0.33	1.79
0.40	0.28	2.56
0.80	0.67	1.39
-0.18	-0.11	2.30
0.31	0.20	2.40
0.81	0.62	2.71
0.76	0.57	2.08
0.38	0.21	2.08
-0.11	-0.02	2.40
0.55	0.39	2.20
0.62	0.43	2.08
1.00	1.00	1.10
0.84	0.71	2.40
0.53	0.39	2.20
0.47	0.34	3.18
0.50	0.35	2.40
-1.00	-1.00	0.69
0.34	0.24	2.48
0.50	0.38	2.40
0.73	0.50	2.20
-0.40	-0.29	2.08
0.49	0.35	3.37
0.70	0.47	3.81
0.60	0.43	2.77
0.27	0.20	3.69
0.02	0.00	2.20
0.73	0.61	2.20
0.78	0.58	2.71
0.56	0.39	3.71
0.54	0.47	1.79
0.37	0.32	2.64
0.66	0.49	3.18
0.69	0.53	2.40
0.80	0.60	1.61
0.31	0.18	2.71
0.49	0.33	3.40
0.65	0.45	3.22
0.52	0.39	2.48
0.63	0.45	3.18
0.66	0.49	3.78
0.65	0.50	2.20
0.82	0.64	3.04
-0.40	-0.33	1.39
1.00	1.00	1.10
0.78	0.59	3.33
0.71	0.52	1.95
0.70	0.48	3.70
0.60	0.39	2.20
0.58	0.43	3.04
0.83	0.71	2.08
0.79	0.62	2.77
0.59	0.45	2.71
-0.80	-0.67	1.39
0.10	0.00	1.61
0.83	0.71	2.08
0.59	0.40	3.04
-1.00	-1.00	0.69
-0.60	-0.40	1.61
0.80	0.67	1.39
-0.80	-0.67	1.39
0.65	0.47	3.18
-0.09	0.07	1.79
0.52	0.40	2.94
0.21	0.15	2.77
0.24	0.16	2.30
0.75	0.62	1.95
1.00	1.00	1.39
0.31	0.20	1.79
0.69	0.47	3.00
0.48	0.33	3.66
-0.20	0.00	1.39
0.58	0.44	3.47
0.63	0.47	2.83
0.53	0.33	3.08
0.20	0.00	1.39
0.49	0.35	3.04
0.74	0.53	2.40
0.82	0.62	2.56
0.78	0.58	3.04
0.76	0.58	2.71
0.44	0.31	2.40
0.90	0.80	1.61
0.35	0.23	2.56
0.90	0.80	1.61
0.50	0.33	1.10
1.00	1.00	0.69
0.39	0.31	2.69
1.00	1.00	1.10
0.40	0.28	2.71
0.80	0.67	1.39
1.00	1.00	1.10
0.39	0.29	3.16
0.75	0.58	2.71
0.61	0.41	2.89
0.39	0.29	2.30
1.00	1.00	1.79
0.60	0.43	2.08
0.74	0.56	2.94
0.77	0.60	1.79
1.00	1.00	1.39
1.00	1.00	0.69
0.44	0.30	3.37
0.65	0.45	2.89
0.65	0.49	2.94
0.62	0.44	3.00
0.50	0.33	1.10
0.75	0.57	2.89
0.60	0.40	1.61
0.22	0.16	2.40
0.40	0.28	3.09
0.15	0.11	2.20
0.37	0.24	3.09
0.48	0.33	2.48
0.54	0.42	2.30
0.53	0.39	2.20
0.71	0.58	2.71
0.87	0.68	2.77
0.65	0.52	2.89
0.58	0.43	2.83
-0.21	-0.14	1.95
1.00	1.00	1.39
0.43	0.47	1.79
0.47	0.32	2.89
0.68	0.52	1.95
0.60	0.45	2.40
0.74	0.60	2.40
0.51	0.35	3.00
0.40	0.33	1.39
0.80	0.60	1.61
0.65	0.52	3.00
-0.20	-0.20	1.79
0.68	0.56	2.30
0.68	0.52	1.95
0.76	0.55	2.77
0.53	0.41	2.64
0.62	0.47	2.71
0.59	0.45	2.48
0.77	0.60	1.79
0.12	0.14	2.08
0.71	0.57	2.08
0.82	0.62	1.95
0.54	0.20	1.79
0.79	0.62	1.95
0.46	0.26	2.71
0.70	0.60	1.61
-0.10	0.00	1.61
-0.80	-0.60	1.61
0.59	0.49	2.56
0.79	0.64	2.08
0.20	0.20	1.61
0.71	0.55	2.77
0.60	0.47	1.79
0.67	0.47	3.14
0.63	0.49	2.40
0.53	0.33	2.56
-0.20	0.00	1.39
0.50	0.33	1.10
0.54	0.41	2.56
0.37	0.29	2.94
0.70	0.60	1.61
0.62	0.50	2.08
0.61	0.43	1.95
0.77	0.60	1.79
0.50	0.33	1.10
0.55	0.42	2.40
0.71	0.60	1.79
0.93	0.81	2.83
0.52	0.38	2.56
-0.20	0.00	1.39
0.56	0.39	2.69
0.79	0.64	2.08
0.40	0.33	1.39
0.44	0.34	2.64
0.02	0.00	3.04
0.31	0.21	2.08
0.54	0.47	1.79
0.57	0.41	2.71
0.10	0.00	1.61
0.34	0.21	2.48
0.28	0.19	2.64
0.53	0.39	2.20
0.40	0.33	1.39
0.70	0.60	1.61
1.00	1.00	0.69
0.79	0.59	2.89
0.43	0.27	2.94
0.62	0.44	3.75
0.55	0.39	2.20
0.20	0.00	1.39
0.54	0.43	1.95
0.74	0.56	2.56
0.20	0.00	1.39
0.32	0.28	2.20
0.53	0.39	2.20
0.71	0.50	2.08
0.17	0.09	2.40
0.31	0.21	2.08
0.48	0.36	2.56
0.61	0.42	2.48
0.52	0.42	2.30
0.69	0.49	2.89
0.52	0.38	2.40
1.00	1.00	1.10
0.60	0.33	1.39
0.40	0.33	1.39
0.60	0.40	1.61
0.71	0.55	2.48
0.37	0.33	1.79
0.58	0.45	2.40
0.57	0.45	2.48
-0.40	-0.33	1.39
0.80	0.60	1.61
0.17	0.15	2.83
0.18	0.11	2.20
0.67	0.44	2.20
0.60	0.47	1.79
-0.30	-0.20	1.61
0.52	0.33	2.30
0.50	0.43	1.95
0.86	0.71	1.95
-0.06	-0.09	2.48
0.31	0.16	2.30
0.26	0.20	1.79
0.45	0.31	2.40
0.30	0.20	1.61
0.61	0.42	2.30
0.94	0.87	1.79
0.00	0.00	1.61
-0.60	-0.40	1.61
0.55	0.40	2.89
0.32	0.27	2.40
0.12	0.11	2.20
0.52	0.31	2.83
0.31	0.14	2.08
-1.00	-1.00	0.69
0.86	0.71	2.08
0.65	0.50	2.20
0.89	0.73	1.79
0.50	0.40	1.61
0.60	0.40	1.61
0.70	0.50	2.20
0.41	0.31	2.40
0.71	0.57	2.08
0.20	0.00	1.39
0.73	0.50	2.20
0.70	0.60	1.61
0.52	0.42	2.30
0.59	0.45	2.40
0.50	0.28	2.20
0.60	0.33	1.39
0.45	0.29	2.08
0.20	0.11	2.30
0.72	0.56	2.89
0.50	0.42	2.48
-0.10	0.00	1.61
0.71	0.62	1.95
0.07	0.05	1.95
0.59	0.42	2.30
-0.60	-0.40	1.61
0.60	0.47	1.79
0.41	0.26	2.71
-0.30	-0.20	1.61
0.72	0.53	2.37
0.43	0.24	1.95
0.64	0.52	1.95
0.40	0.36	2.08
0.35	0.24	2.48
0.73	0.56	2.20
0.29	0.19	2.64
0.76	0.64	2.08
0.62	0.50	3.14
0.63	0.43	3.40
0.28	0.20	2.94
0.72	0.52	2.64
0.62	0.44	3.64
0.72	0.52	2.48
0.00	0.14	2.08
0.53	0.37	3.64
0.60	0.47	1.79
-0.05	-0.07	2.30
0.20	0.06	2.20
0.63	0.48	3.30
0.40	0.28	2.89
0.74	0.50	2.08
0.35	0.24	2.40
1.00	1.00	1.39
0.80	0.60	1.61
0.49	0.33	1.79
0.74	0.50	2.08
-0.80	-0.67	1.39
0.50	0.33	1.10
0.30	0.20	1.61
-1.00	-1.00	1.10
0.00	0.00	1.39
0.62	0.44	2.89
0.57	0.43	1.95
0.70	0.50	3.04
1.00	1.00	0.69
0.05	0.07	2.08
0.80	0.67	1.39
0.67	0.46	3.04
0.12	0.00	2.08
-0.08	-0.08	2.56
0.31	0.20	1.79
0.41	0.36	2.48
0.12	0.14	2.08
-0.31	-0.20	1.79
0.33	0.30	2.71
1.00	1.00	1.39
0.80	0.67	1.39
0.20	0.00	1.39
0.00	-0.05	1.95
0.53	0.43	2.64
0.22	0.14	2.64
0.38	0.36	2.56
0.75	0.56	2.20
0.71	0.55	3.00
0.71	0.55	3.37
0.50	0.33	1.10
0.60	0.40	1.61
0.73	0.56	2.94
-0.07	-0.14	2.08
0.88	0.78	2.20
0.50	0.33	1.10
0.21	0.24	1.95
0.57	0.39	3.14
0.94	0.87	1.79
-0.20	-0.20	1.61
0.56	0.39	3.56
0.44	0.27	2.40
0.73	0.56	2.94
0.10	0.00	1.61
0.48	0.33	2.20
0.43	0.33	1.95
0.61	0.51	2.30
0.36	0.20	2.30
0.19	0.00	2.08
0.49	0.33	1.79
0.45	0.34	3.09
0.66	0.48	2.48
0.77	0.60	1.79
0.90	0.74	2.56
0.30	0.20	1.61
0.60	0.33	1.39
-0.14	-0.24	1.95
0.02	0.00	2.08
0.68	0.51	2.30
0.66	0.50	2.71
1.00	1.00	0.69
0.89	0.81	1.95
-0.50	-0.33	1.10
0.71	0.47	1.79
0.05	0.05	2.40
0.61	0.33	1.95
0.44	0.29	3.00
0.61	0.52	1.95
0.77	0.60	1.79
0.52	0.43	2.08
0.50	0.33	1.10
0.17	0.14	2.08
0.73	0.56	2.20
0.40	0.33	1.39
0.80	0.63	2.37
0.37	0.24	2.48
0.67	0.45	2.40
0.44	0.31	2.40
0.90	0.80	1.61
0.09	0.07	1.79
0.30	0.19	2.64
0.03	-0.07	1.79
0.80	0.67	1.39
0.90	0.80	1.61
0.66	0.51	2.30
0.55	0.42	2.40
0.94	0.87	1.79
0.77	0.61	2.20
-0.07	0.05	1.95
0.58	0.39	2.20
0.65	0.50	2.20
0.54	0.35	2.40
0.21	0.14	1.95
0.55	0.33	2.20
0.58	0.49	1.75
-0.71	-0.47	1.79
0.77	0.60	1.79
0.71	0.47	1.79
-0.07	-0.07	2.30
0.07	0.05	1.95
0.76	0.57	2.89
0.76	0.56	2.71
0.82	0.62	3.09
0.84	0.64	2.56
0.43	0.29	2.08
0.62	0.56	2.20
1.00	1.00	1.10
0.58	0.43	2.83
1.00	1.00	1.10
0.45	0.36	2.08
0.14	0.14	1.95
0.73	0.51	2.30
0.15	0.13	3.18
0.37	0.33	1.79
0.84	0.64	2.48
0.61	0.41	2.89
0.57	0.41	3.50
0.05	0.11	2.30
0.54	0.39	2.89
0.43	0.20	1.79
0.37	0.25	2.77
0.56	0.41	2.83
0.10	0.00	1.61
0.54	0.38	2.40
0.79	0.64	2.08
0.39	0.24	1.95
0.60	0.41	2.71
0.70	0.60	1.61
0.57	0.43	2.08
0.80	0.67	1.39
0.60	0.47	1.79
0.63	0.45	2.64
0.10	0.00	1.61
0.50	0.33	1.10
0.56	0.37	2.71
0.26	0.14	2.08
0.40	0.40	1.61
0.81	0.64	2.08
0.79	0.64	2.08
0.79	0.62	1.95
0.72	0.53	3.22
0.55	0.45	2.40
1.00	1.00	0.69
0.04	0.07	2.30
-0.14	-0.05	1.95
0.58	0.37	3.09
-1.00	-1.00	0.69
0.50	0.33	1.10
0.62	0.47	2.30
0.54	0.42	2.48
0.59	0.41	3.22
0.55	0.43	2.08
0.51	0.30	2.64
0.47	0.33	2.71
0.41	0.31	2.71
0.40	0.33	1.39
0.61	0.43	2.64
1.00	1.00	0.69
0.60	0.38	2.30
1.00	1.00	0.69
0.25	0.14	1.95
0.69	0.55	2.48
0.50	0.42	2.30
-0.40	-0.33	1.39
0.40	0.33	1.39
0.50	0.40	1.61
0.69	0.57	2.08
0.51	0.33	2.56
0.52	0.24	2.30
0.81	0.64	2.71
0.69	0.50	2.77
0.78	0.60	2.40
0.90	0.80	1.61
0.52	0.44	2.20
0.09	0.07	1.79
0.53	0.39	2.71
0.65	0.39	2.20
0.58	0.39	2.20
0.76	0.57	2.83
0.66	0.48	2.48
-0.10	0.00	1.61
0.13	0.07	2.83
0.10	0.04	2.94
0.81	0.64	2.08
0.31	0.20	2.30
0.50	0.33	1.95
0.27	0.20	2.40
-1.00	-1.00	1.10
0.30	0.20	1.61
0.45	0.29	2.08
0.46	0.33	1.95
0.80	0.67	1.39
0.43	0.30	2.48
0.62	0.50	3.04
0.44	0.33	2.30
-0.30	-0.20	1.61
0.43	0.33	2.20
0.10	0.00	1.61
0.67	0.50	2.08
0.61	0.42	2.77
0.24	0.18	2.94
0.00	0.00	1.39
0.76	0.55	3.53
0.10	0.00	1.61
0.65	0.49	2.64
0.31	0.33	1.79
0.42	0.29	3.14
-0.50	-0.33	1.10
0.90	0.80	1.61
0.77	0.60	1.79
0.21	0.16	2.40
-0.48	-0.39	2.20
0.48	0.33	2.20
1.00	1.00	1.39
-0.70	-0.60	1.61
0.76	0.53	2.77
0.26	0.18	2.56
0.31	0.24	2.30
0.14	0.07	2.08
-0.22	-0.17	2.20
0.80	0.67	1.39
0.79	0.64	2.08
0.70	0.49	3.09
0.93	0.81	1.95
0.42	0.29	3.45
0.16	0.05	2.71
0.60	0.33	1.79
0.00	0.00	1.61
0.62	0.47	2.30
0.10	0.00	1.61
-0.40	-0.33	1.39
0.57	0.35	2.40
0.59	0.44	2.83
0.70	0.50	3.24
0.54	0.24	1.95
0.47	0.35	2.40
0.10	0.00	1.61
-0.18	-0.20	2.30
0.77	0.60	2.40
0.07	0.05	2.40
0.03	0.07	1.79
0.74	0.56	3.33
0.10	0.00	1.61
0.13	0.05	2.40
0.62	0.47	2.30
0.68	0.48	3.50
0.73	0.60	2.30
0.72	0.54	2.89
0.49	0.33	2.71
0.76	0.54	2.56
-0.20	0.00	1.39
0.66	0.51	2.30
0.40	0.33	1.39
0.70	0.49	2.56
0.50	0.31	2.40
-0.19	-0.14	2.08
0.70	0.47	2.77
0.50	0.32	3.61
0.40	0.31	2.94
0.96	0.90	1.95
0.37	0.33	1.79
0.65	0.44	2.56
0.60	0.33	1.39
0.30	0.20	1.61
0.39	0.24	2.40
0.46	0.52	1.95
0.86	0.71	1.95
0.52	0.36	3.64
0.21	0.14	1.95
0.49	0.35	2.83
0.66	0.49	2.64
0.76	0.57	2.08
0.40	0.33	1.39
0.73	0.52	2.77
0.64	0.46	2.94
0.46	0.29	3.26
0.81	0.60	2.30
0.53	0.44	2.20
0.40	0.22	2.20
0.32	0.24	1.95
0.20	0.07	1.79
0.52	0.35	3.04
1.00	1.00	0.69
0.07	0.05	1.95
0.30	0.20	1.61
0.75	0.54	2.94
0.14	0.16	2.40
-0.13	-0.08	2.56
0.24	0.15	2.56
0.42	0.28	2.83
0.57	0.38	3.61
0.51	0.26	2.83
0.40	0.26	2.56
0.66	0.52	2.48
0.50	0.33	1.10
0.14	0.07	1.79
0.51	0.41	2.89
0.46	0.43	1.95
0.41	0.33	2.56
0.74	0.56	2.64
0.40	0.33	1.39
-0.50	-0.33	1.10
0.58	0.38	2.94
0.68	0.52	2.89
0.80	0.56	2.56
0.23	0.18	2.48
0.55	0.43	2.71
0.59	0.38	2.40
0.53	0.29	2.83
0.47	0.39	2.20
-0.11	-0.05	1.95
0.35	0.24	2.30
0.40	0.33	1.39
0.50	0.40	2.77
0.33	0.23	3.33
0.52	0.44	2.20
0.74	0.50	2.08
1.00	1.00	0.69
0.73	0.51	2.56
0.78	0.56	2.64
0.26	0.20	1.79
0.50	0.33	1.10
0.10	0.00	1.61
-1.00	-1.00	0.69
0.60	0.51	2.30
0.20	0.00	1.39
0.63	0.50	2.20
0.29	0.24	1.95
0.50	0.33	1.10
0.50	0.33	1.10
0.13	0.15	2.56
0.39	0.27	2.64
0.05	0.02	2.30
0.64	0.50	2.08
0.40	0.23	2.56
0.56	0.44	3.09
0.55	0.37	3.26
0.26	0.21	3.26
0.43	0.29	2.08
-0.09	-0.07	1.79
0.44	0.30	3.75
0.52	0.35	3.00
0.73	0.55	2.48
0.46	0.33	2.77
0.60	0.40	1.61
-0.20	0.00	1.39
0.15	0.20	2.30
0.74	0.50	2.71
0.40	0.27	2.94
1.00	1.00	0.69
1.00	1.00	0.69
0.30	0.20	1.61
0.52	0.39	2.20
0.65	0.56	2.20
